id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
8518,1,-,大塚 勇人,PG,17:43,0,0,8,0.0%,0,4,0.0%,0,0,-,0,1,1,2,0,3,0,0,4,1,-5
8451,3,〇,藤髙 宗一郎,SF/PF,29:12,5,2,4,50.0%,1,3,33.3%,0,0,-,0,0,0,1,0,0,0,0,2,0,2
9360,5,-,マーカス・ダブ,PF,27:34,19,8,14,57.1%,0,0,-,3,5,60.0%,6,2,8,4,0,3,1,1,4,4,26
8769,7,-,小林 大起,PG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
9313,8,〇,薦田 拓也,SF,23:25,17,6,6,100.0%,3,3,100.0%,2,3,66.7%,0,0,0,2,1,0,0,0,3,1,15
22391,21,-,玉井 健介,SG,07:07,0,0,1,0.0%,0,1,0.0%,0,0,-,0,0,0,0,0,0,0,0,0,0,-1
8610,23,-,種市 幸祐,SG/SF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
9070,27,-,石塚 裕也,SF/PF,20:55,10,2,7,28.6%,2,5,40.0%,4,4,100.0%,0,0,0,0,1,0,0,0,1,3,6
15751,30,〇,ラキーム・ジャクソン,SF,31:11,15,5,11,45.5%,0,1,0.0%,5,9,55.6%,1,6,7,4,2,5,0,0,3,5,21
15759,44,-,伊藤 大和,PG/SG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
8744,88,〇,木村 啓太郎,PG,26:13,15,6,10,60.0%,2,4,50.0%,1,1,100.0%,1,0,1,3,1,0,0,0,2,7,19
10260,99,〇,ニヨキゼラ・イーヴェ,16:40,6,3,4,75.0%,0,0,-,0,0,-,0,0,0,1,0,2,0,0,1,2,9,
