id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
27051,4,〇,ユージーン・フェルプス,PF,42:00,22,8,11,72.7%,0,0,-,6,13,46.2%,7,12,19,9,3,2,0,2,4,13,46
8531,7,-,坂田 央,SF,18:28,4,1,2,50.0%,0,0,-,2,2,100.0%,0,1,1,0,1,0,0,1,1,1,2
32987,8,-,山田 友哉,PG/SG,21:10,18,6,8,75.0%,4,6,66.7%,2,4,50.0%,0,2,2,6,0,3,0,0,3,7,29
10871,9,〇,小澤 智将,SG,40:00,11,3,9,33.3%,1,6,16.7%,4,4,100.0%,0,0,0,2,2,2,0,0,4,3,6
8599,13,〇,俊野 佳彦,SG,34:18,16,4,10,40.0%,0,6,0.0%,8,11,72.7%,0,5,5,4,1,3,0,0,3,7,22
30516,22,-,大﨑 翔太,SG/SF,04:09,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,0,0,-1
18174,24,-,伊集 貴也,PG,21:51,14,5,5,100.0%,3,3,100.0%,1,2,50.0%,1,3,4,3,4,1,0,0,3,1,15
8842,31,-,髙畠 佳介,SG,02:56,0,0,1,0.0%,0,1,0.0%,0,0,-,0,0,0,0,0,0,0,0,0,0,-1
8598,33,〇,俊野 達彦,PG/SG,16:24,7,2,3,66.7%,1,1,100.0%,2,2,100.0%,0,1,1,3,6,0,0,0,5,2,1
22522,34,〇,ペリー・エリス,SF/PF,47:22,26,9,17,52.9%,0,3,0.0%,8,8,100.0%,3,3,6,0,4,1,0,0,3,7,25
9339,89,-,坂井 耀平,PG,01:22,0,0,1,0.0%,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,-1
