id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
51000119,2,-,加藤 嵩都,PG,01:27,2,1,1,100.0%,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,2
8784,3,-,ファイ サンバ,C,07:32,2,1,1,100.0%,0,0,-,0,0,-,1,1,2,0,0,0,0,0,1,1,4
30462,5,〇,磯野 寛晃,SG/SF,27:12,9,4,8,50.0%,0,2,0.0%,1,2,50.0%,2,3,5,5,2,1,1,0,2,1,13
10883,6,-,柿内 輝心,PG,01:27,0,0,2,0.0%,0,1,0.0%,0,0,-,0,0,0,0,0,0,0,0,0,0,-2
32989,8,-,LJ・ピーク,SF,20:42,20,8,17,47.1%,1,6,16.7%,3,3,100.0%,2,3,5,3,1,3,0,0,1,2,22
15750,12,〇,木田 貴明,SF,30:59,7,3,12,25.0%,0,3,0.0%,1,1,100.0%,0,4,4,1,0,0,0,0,1,2,4
20036,14,-,本村 亮輔,SG,09:21,4,2,3,66.7%,0,0,-,0,0,-,1,0,1,1,0,0,0,0,1,1,5
5100000019,18,-,藤澤 尚之,PG,09:41,3,1,3,33.3%,1,3,33.3%,0,0,-,0,0,0,2,0,1,0,0,3,0,1
20037,24,〇,佐々木 隆成,PG/SG,30:19,12,6,10,60.0%,0,2,0.0%,0,1,0.0%,0,2,2,2,1,1,0,0,2,2,11
33038,25,〇,ジョーダン・ハミルトン,SF/PF,30:25,14,6,13,46.2%,1,3,33.3%,1,2,50.0%,6,10,16,17,2,5,0,0,1,5,46
30443,27,-,ウィタカ ケンタ,C/PF,03:29,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1,0,-1
18442,34,〇,ベンジャミン・ローソン,C/PF,27:26,19,8,9,88.9%,0,0,-,3,6,50.0%,0,4,4,2,1,2,1,0,2,4,25
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,3,2,5,0,1,0,0,0,0,0,0
,,,合計,,200:00,92,40,79,50.6%,3,20,15.0%,9,15,60.0%,15,29,44,33,8,13,2,0,15,18,134
