id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
9456,2,-,小寺 ハミルトンゲイリー,C,12:41,4,2,4,50.0%,0,0,-,0,0,-,2,6,8,4,0,1,0,0,0,0,15
9489,3,〇,並里 成,PG,20:26,7,3,5,60.0%,1,1,100.0%,0,0,-,0,0,0,5,2,2,0,0,3,0,7
22497,4,-,コー・フリッピン,PG/SG,15:22,0,0,4,0.0%,0,0,-,0,0,-,0,1,1,1,1,1,1,0,1,2,0
22399,7,-,アレン・ダーラム,C/PF,25:33,15,6,9,66.7%,0,0,-,3,5,60.0%,4,5,9,5,3,1,0,0,1,3,24
33097,13,〇,ドウェイン・エバンス,SF/PF,25:07,18,7,11,63.6%,0,0,-,4,4,100.0%,1,7,8,2,2,1,0,1,2,5,25
8655,14,-,岸本 隆一,PG/SG,22:41,10,4,8,50.0%,2,4,50.0%,0,0,-,1,0,1,5,3,4,0,0,1,1,13
14302,30,〇,今村 佳太,SG/SF,22:07,6,2,12,16.7%,2,6,33.3%,0,0,-,0,2,2,2,2,2,0,0,1,1,0
8662,32,-,満原 優樹,C/PF,03:53,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
8756,34,-,小野寺 祥太,PG/SG,05:21,3,1,2,50.0%,1,1,100.0%,0,0,-,0,1,1,0,0,0,0,0,1,0,2
26914,45,〇,ジャック・クーリー,C,20:47,14,5,8,62.5%,0,0,-,4,7,57.1%,8,4,12,0,1,0,1,1,1,8,26
30398,88,〇,牧 隼利,SG,26:02,3,1,4,25.0%,1,3,33.3%,0,0,-,1,2,3,0,0,0,0,0,1,0,2
