id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
32994,2,-,ジョーダン・テイラー,PG,17:33,7,2,7,28.6%,1,3,33.3%,2,2,100.0%,1,1,2,1,1,1,1,0,1,4,9
8506,3,-,牧 全,SG/SF,08:24,0,0,0,-,0,0,-,0,0,-,0,3,3,0,0,0,0,0,2,0,1
15818,5,〇,葛原 大智,SG/SF,30:06,0,0,8,0.0%,0,3,0.0%,0,0,-,1,4,5,2,0,0,0,0,3,1,-3
20031,7,〇,中野 司,SG/SF,21:55,9,3,10,30.0%,2,7,28.6%,1,1,100.0%,0,1,1,1,0,1,0,0,2,2,5
8507,8,〇,多嶋 朝飛,PG,32:49,9,3,9,33.3%,1,4,25.0%,2,2,100.0%,0,3,3,5,5,0,0,0,2,2,6
9400,10,-,ファイ パプ月瑠,C/PF,07:21,4,0,2,0.0%,0,0,-,4,4,100.0%,0,0,0,0,0,0,1,0,4,2,0
8509,11,-,桜井 良太,SF,11:57,0,0,0,-,0,0,-,0,0,-,0,3,3,2,1,0,0,0,4,0,0
20003,15,-,玉木 祥護,SF/PF,08:10,0,0,3,0.0%,0,0,-,0,0,-,1,0,1,0,0,0,0,0,1,0,-3
26890,24,〇,ニック・メイヨ,C/PF,33:32,15,5,14,35.7%,1,4,25.0%,4,4,100.0%,1,4,5,1,2,0,0,0,1,2,11
12580,31,〇,ジャワッド・ウィリアムズ,PF,28:12,13,5,10,50.0%,1,5,20.0%,2,2,100.0%,1,5,6,1,0,3,0,0,2,2,18
