id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
8587,0,〇,橋本 竜馬,PG,22:28,3,0,2,0.0%,0,0,-,3,4,75.0%,0,1,1,4,1,2,0,0,4,4,6
32994,2,-,ジョーダン・テイラー,PG,21:37,11,4,12,33.3%,0,3,0.0%,3,4,75.0%,2,1,3,4,1,1,0,0,2,3,10
8506,3,-,牧 全,SG/SF,03:01,0,0,1,0.0%,0,0,-,0,0,-,0,0,0,0,0,1,0,0,0,0,0
15818,5,〇,葛原 大智,SG/SF,21:08,8,2,4,50.0%,1,3,33.3%,3,4,75.0%,1,1,2,1,1,1,0,0,3,3,8
20031,7,〇,中野 司,SG/SF,22:28,10,3,6,50.0%,2,5,40.0%,2,3,66.7%,0,2,2,0,2,1,0,0,0,3,10
8507,8,-,多嶋 朝飛,PG,17:32,2,1,5,20.0%,0,2,0.0%,0,0,-,0,2,2,1,1,1,0,0,0,1,2
9400,10,-,ファイ パプ月瑠,C/PF,25:15,5,1,2,50.0%,0,0,-,3,8,37.5%,1,5,6,0,1,0,0,0,2,7,9
8509,11,-,桜井 良太,SF,04:00,0,0,1,0.0%,0,0,-,0,0,-,0,1,1,0,0,0,0,0,2,0,-2
20003,15,-,玉木 祥護,SF/PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
22394,16,-,内田 旦人,SG/SF,11:24,3,1,4,25.0%,1,3,33.3%,0,0,-,0,0,0,0,0,1,0,1,3,0,-3
26890,24,〇,ニック・メイヨ,C/PF,23:42,12,4,11,36.4%,1,3,33.3%,3,4,75.0%,1,7,8,3,0,1,2,0,3,2,17
12580,31,〇,ジャワッド・ウィリアムズ,PF,27:25,14,5,11,45.5%,1,5,20.0%,3,5,60.0%,0,5,5,1,1,1,0,1,2,2,11
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,4,4,8,0,0,0,0,0,0,0,0
,,,合計,,200:00,68,21,59,35.6%,6,24,25.0%,20,32,62.5%,9,29,38,14,8,10,2,2,21,25,76
