id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
5500000248,0,-,,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,,
5500000249,2,-,,0,0,1,0.0%,0,1,0.0%,0,0,-,0,1,1,0,0,0,0,0,0,0,0,,
5500000250,3,-,,2,1,2,50.0%,0,0,-,0,0,-,0,0,0,0,1,0,0,0,0,1,1,,
5500000251,7,-,,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,,
5500000252,8,-,,9,4,8,50.0%,1,2,50.0%,0,0,-,1,0,1,1,3,1,0,0,2,1,4,,
5500000253,10,〇,,4,2,11,18.2%,0,2,0.0%,0,4,0.0%,6,9,15,0,2,0,4,0,2,2,8,,
5500000254,12,〇,,16,6,18,33.3%,1,3,33.3%,3,5,60.0%,1,1,2,0,1,0,0,2,2,4,3,,
5500000255,13,〇,,5,1,9,11.1%,1,7,14.3%,2,4,50.0%,2,6,8,0,1,0,0,0,3,2,1,,
5500000256,14,〇,,4,2,9,22.2%,0,1,0.0%,0,0,-,2,0,2,3,3,0,0,1,1,0,-3,,
5500000257,20,〇,,0,0,7,0.0%,0,5,0.0%,0,0,-,2,3,5,2,3,1,0,0,3,1,-4,,
5500000258,24,-,,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1,0,-1,,
5500000259,34,-,,0,0,0,-,0,0,-,0,0,-,1,2,3,1,0,2,2,0,0,0,8,,
5500000260,55,-,,0,0,2,0.0%,0,1,0.0%,0,0,-,1,3,4,2,1,1,0,0,4,0,0,,
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,6,2,8,0,0,0,0,0,0,0,0
,,,合計,,160:00,40,16,67,23.9%,3,22,13.6%,5,13,38.5%,22,27,49,9,15,5,6,3,18,11,25
