id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
18440,1,〇,ジョシュ・ダンカン,PF,26:50,17,7,10,70.0%,0,1,0.0%,3,3,100.0%,1,4,5,2,1,1,0,0,4,3,20
9055,2,〇,富樫 勇樹,PG,28:40,9,3,9,33.3%,1,3,33.3%,2,2,100.0%,0,1,1,5,2,0,0,1,2,2,6
22497,4,-,コー・フリッピン,PG/SG,15:59,11,5,5,100.0%,0,0,-,1,2,50.0%,0,0,0,0,1,1,0,0,3,1,8
8468,5,-,田口 成浩,SG,03:11,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
30465,6,-,赤穂 雷太,SG/SF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
8580,11,-,西村 文男,PG,10:46,0,0,2,0.0%,0,2,0.0%,0,0,-,0,0,0,0,1,0,0,0,0,1,-2
32990,12,-,シャノン・ショーター,SG/SF,22:54,13,4,10,40.0%,2,5,40.0%,3,3,100.0%,0,2,2,5,0,1,0,1,0,3,17
15811,14,〇,佐藤 卓磨,SG/SF,15:39,3,0,0,-,0,0,-,3,3,100.0%,2,1,3,0,2,0,0,0,2,2,4
8736,15,-,藤永 佳昭,PG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
8593,21,-,ギャビン・エドワーズ,PF,25:16,20,6,18,33.3%,0,3,0.0%,8,9,88.9%,9,6,15,1,4,0,0,0,3,6,22
26921,22,〇,セバスチャン・サイズ,C/PF,27:54,18,7,12,58.3%,2,3,66.7%,2,3,66.7%,3,12,15,2,1,1,2,0,3,3,31
8584,31,〇,原 修太,SG/SF,22:51,5,2,6,33.3%,1,3,33.3%,0,2,0.0%,0,1,1,3,1,3,0,0,1,3,7
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,5,3,8,0,0,0,0,0,0,0,0
,,,合計,,200:00,96,34,72,47.2%,6,20,30.0%,22,27,81.5%,20,30,50,18,13,7,2,2,18,24,121
