id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
8456,1,-,小島 元基,PG,20:08,14,5,8,62.5%,3,3,100.0%,1,1,100.0%,0,1,1,9,0,0,0,0,2,2,21
32994,2,-,ジョーダン・テイラー,PG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
20021,8,-,吉井 裕鷹,SF,03:09,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,0,0,2,0,-1
10815,9,-,安藤 周人,SG,15:59,9,4,6,66.7%,1,3,33.3%,0,0,-,0,2,2,4,1,0,0,0,3,0,9
9031,10,〇,ザック・バランスキー,SF/PF,26:15,14,5,6,83.3%,4,4,100.0%,0,0,-,1,6,7,1,2,0,0,0,4,0,15
26921,11,-,セバスチャン・サイズ,C/PF,23:13,19,5,11,45.5%,1,4,25.0%,8,9,88.9%,2,11,13,2,1,0,1,0,2,5,30
9032,13,-,菊地 祥平,SF,10:27,4,1,2,50.0%,1,2,50.0%,1,2,50.0%,0,0,0,4,1,1,0,0,4,1,3
8649,22,〇,ライアン・ロシター,C/PF,25:33,23,9,11,81.8%,2,2,100.0%,3,5,60.0%,5,1,6,1,0,0,0,0,4,7,29
9037,24,〇,田中 大貴,SG,19:51,3,1,7,14.3%,1,1,100.0%,0,0,-,0,1,1,3,1,2,0,0,2,1,1
30347,33,-,笹倉 怜寿,PG,00:51,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1,0,-1
12582,53,〇,アレックス・カーク,C,28:05,19,7,10,70.0%,1,1,100.0%,4,6,66.7%,2,2,4,1,1,0,2,0,2,4,22
30348,75,〇,小酒部 泰暉,SG,26:29,9,3,4,75.0%,1,1,100.0%,2,2,100.0%,0,3,3,6,3,0,0,0,1,4,17
