id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
8588,3,-,柏木 真介,PG,15:02,0,0,1,0.0%,0,1,0.0%,0,0,-,0,0,0,0,0,1,0,0,1,1,0
8712,4,〇,細谷 将司,PG,17:19,0,0,2,0.0%,0,1,0.0%,0,0,-,0,2,2,1,0,0,0,0,0,1,2
18399,7,-,長野 誠史,PG,22:41,3,1,5,20.0%,0,2,0.0%,1,2,50.0%,0,1,1,7,4,0,0,0,3,3,2
51000130,9,〇,アンソニー・ローレンス Ⅱ,SF,28:27,18,5,12,41.7%,1,4,25.0%,7,10,70.0%,3,2,5,3,3,0,1,2,3,10,19
30514,10,-,山本 浩太,C,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
5100000083,14,-,ジェロード・ユトフ,PF,22:20,8,3,11,27.3%,1,4,25.0%,1,1,100.0%,2,4,6,0,1,0,2,0,1,1,7
8688,15,-,根來 新之助,SF,08:34,2,1,2,50.0%,0,1,0.0%,0,0,-,1,2,3,0,0,0,0,0,2,0,2
32982,18,-,角野 亮伍,SG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
30403,19,〇,西田 優大,SG,29:04,8,4,11,36.4%,0,2,0.0%,0,0,-,0,3,3,1,2,0,0,2,0,1,2
19956,32,〇,シェーファー アヴィ幸樹,C/PF,29:59,11,4,10,40.0%,1,3,33.3%,2,3,66.7%,2,4,6,3,1,0,0,1,1,2,12
9040,54,〇,ダバンテ・ガードナー,PF,26:34,18,7,13,53.8%,1,3,33.3%,3,3,100.0%,2,4,6,2,1,1,0,0,3,3,20
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,7,0,7,0,1,0,0,0,0,0,0
,,,合計,,200:00,68,25,67,37.3%,4,21,19.0%,14,19,73.7%,17,22,39,17,13,2,3,5,14,22,72
