id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
8462,0,-,小林 遥太,PG,04:36,2,1,1,100.0%,0,0,-,0,0,-,0,2,2,3,0,0,0,0,0,0,7
5100000069,1,〇,レイ・パークスジュニア,SG,21:21,12,4,9,44.4%,2,4,50.0%,2,4,50.0%,0,2,2,1,2,0,0,0,3,2,5
14301,2,〇,齋藤 拓実,PG,19:56,5,1,3,33.3%,1,2,50.0%,2,2,100.0%,0,1,1,4,1,1,0,0,1,1,8
10849,3,-,伊藤 達哉,PG,15:28,6,3,5,60.0%,0,0,-,0,0,-,0,3,3,6,2,3,0,1,2,3,14
5100000048,4,〇,コティ・クラーク,PF,25:48,16,6,12,50.0%,2,5,40.0%,2,2,100.0%,0,4,4,7,2,4,0,0,3,3,23
8479,6,-,菊池 真人,PF,02:48,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1,0,-1
8738,8,-,張本 天傑,SF/PF,21:18,16,5,6,83.3%,3,4,75.0%,3,3,100.0%,2,1,3,1,2,0,0,0,3,2,16
8494,11,-,須田 侑太郎,SG/SF,15:48,2,1,3,33.3%,0,2,0.0%,0,0,-,0,0,0,3,1,0,0,0,1,0,1
8516,12,〇,中東 泰斗,SG,20:16,9,4,5,80.0%,1,1,100.0%,0,0,-,0,2,2,1,1,1,0,0,1,0,10
8739,18,-,中務 敏宏,SG/SF,02:48,5,2,3,66.7%,1,2,50.0%,0,0,-,0,0,0,0,0,0,0,0,1,0,3
8463,32,-,狩野 祐介,SG,19:47,6,2,3,66.7%,2,3,66.7%,0,0,-,0,0,0,0,1,0,0,0,0,0,4
5100000046,43,〇,スコット・エサトン,C/PF,30:06,19,9,14,64.3%,0,2,0.0%,1,1,100.0%,1,8,9,4,2,2,1,0,1,4,31
