id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
5100000064,1,-,青木 龍史,PG/SG,02:28,2,0,1,0.0%,0,1,0.0%,2,3,66.7%,0,0,0,0,0,0,0,0,0,1,1
32984,3,〇,エリエット・ドンリー,SF,06:44,5,2,3,66.7%,0,0,-,1,2,50.0%,1,3,4,1,0,0,0,0,2,1,7
30463,8,-,ジャワラ ジョゼフ,PF,01:37,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,0,0,1
18396,10,〇,デイビッド・ドブラス,C,23:41,5,2,4,50.0%,0,0,-,1,2,50.0%,1,3,4,0,1,0,0,0,4,5,6
5100000036,12,-,高島 紳司,20:58,3,1,8,12.5%,1,6,16.7%,0,0,-,2,1,3,0,0,0,0,0,1,0,-2,
30349,13,-,中村 浩陸,PG/SG,22:28,7,2,9,22.2%,1,5,20.0%,2,2,100.0%,2,1,3,4,1,0,0,1,2,3,6
9033,15,-,竹内 譲次,C/PF,18:39,6,3,6,50.0%,0,0,-,0,0,-,3,3,6,0,1,0,2,2,2,2,8
8690,20,〇,合田 怜,PG/SG,08:50,0,0,2,0.0%,0,1,0.0%,0,0,-,0,0,0,0,0,0,0,0,0,0,-2
33085,25,〇,ディージェイ・ニュービル,PG/SG,36:54,26,6,14,42.9%,6,11,54.5%,8,9,88.9%,1,6,7,5,2,2,1,0,3,5,32
20034,31,-,木下 誠,PG,21:38,15,7,15,46.7%,1,4,25.0%,0,0,-,0,1,1,1,2,0,1,1,0,0,7
8452,33,〇,アイラ・ブラウン,SF/PF,36:03,15,5,11,45.5%,2,4,50.0%,3,4,75.0%,4,3,7,6,3,1,0,0,1,3,21
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,6,2,8,0,2,0,0,0,0,0,0
,,,合計,,200:00,84,28,73,38.4%,11,32,34.4%,17,22,77.3%,20,23,43,18,12,3,4,4,15,20,91
