id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
8579,3,〇,マイケル・パーカー,PF,26:09,24,10,13,76.9%,2,2,100.0%,2,2,100.0%,4,4,8,1,1,1,3,0,2,2,33
18441,4,〇,トレイ・ジョーンズ,SF,27:32,16,7,13,53.8%,1,2,50.0%,1,1,100.0%,1,9,10,17,2,3,0,0,2,4,40
8645,7,〇,五十嵐 圭,PG,19:32,6,2,4,50.0%,2,3,66.7%,0,0,-,0,2,2,1,2,1,1,0,1,2,8
30512,10,-,杉本 天昇,SG,03:40,0,0,1,0.0%,0,1,0.0%,0,0,-,0,0,0,0,0,0,0,0,0,0,-1
8486,11,-,野本 建吾,SF/PF,04:38,5,1,3,33.3%,0,0,-,3,4,75.0%,0,1,1,0,0,1,0,1,2,2,3
5100000065,12,-,オンドレイ・バルヴィン,C,20:08,4,2,5,40.0%,0,0,-,0,0,-,1,8,9,2,0,0,3,0,1,2,15
18167,13,-,笠井 康平,PG,09:44,5,2,2,100.0%,0,0,-,1,1,100.0%,0,0,0,3,2,0,0,0,3,1,4
32953,14,-,菅原 暉,PG,10:44,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,2,0,0,1,0,1
8448,15,〇,アキ・チェンバース,SF,27:05,10,4,9,44.4%,2,5,40.0%,0,0,-,0,2,2,0,0,1,1,0,1,0,8
8581,22,-,上江田 勇樹,SG/SF,09:04,5,2,3,66.7%,1,2,50.0%,0,0,-,0,1,1,0,1,0,0,0,0,0,4
8504,30,-,山崎 稜,SG,17:11,13,5,9,55.6%,1,2,50.0%,2,2,100.0%,1,1,2,4,1,1,0,0,0,1,16
18172,40,〇,ジャスティン・キーナン,C/PF,24:33,13,6,11,54.5%,0,1,0.0%,1,2,50.0%,2,4,6,3,5,1,0,0,1,5,16
