id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
10824,1,-,會田 圭佑,PG,03:05,0,0,1,0.0%,0,1,0.0%,0,0,-,0,0,0,0,1,0,0,0,0,0,-2
51000117,5,-,小西 聖也,PG/SG,02:13,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,0,0,-1
9382,7,-,ジェロウム・ティルマン,PF,12:19,3,1,4,25.0%,0,1,0.0%,1,2,50.0%,1,2,3,0,3,0,0,2,1,1,-3
30469,11,〇,久保田 義章,PG,26:55,10,4,8,50.0%,0,3,0.0%,2,2,100.0%,0,1,1,3,2,0,0,0,3,2,7
22394,15,-,内田 旦人,SG/SF,01:36,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,0,0,-1
10844,21,〇,満田 丈太郎,SG/SF,24:43,9,4,7,57.1%,1,2,50.0%,0,0,-,0,2,2,2,0,0,0,0,2,2,10
8568,25,-,鈴木 達也,PG,19:19,0,0,3,0.0%,0,1,0.0%,0,0,-,0,2,2,1,2,1,0,0,1,0,-2
30519,29,〇,細川 一輝,SG,20:18,9,4,7,57.1%,1,4,25.0%,0,0,-,1,1,2,1,0,0,0,0,1,0,8
33032,32,〇,ジャスティン・ハーパー,PF,32:18,12,5,7,71.4%,0,2,0.0%,2,5,40.0%,1,8,9,1,1,3,1,0,0,4,24
8493,43,-,永吉 佑也,C/PF,16:23,3,1,3,33.3%,0,0,-,1,2,50.0%,0,1,1,0,0,0,0,1,1,4,3
18460,50,〇,デイヴィッド・サイモン,C,33:10,12,5,14,35.7%,0,2,0.0%,2,4,50.0%,2,12,14,4,1,0,1,0,0,3,22
51000109,56,-,小室 昂大,SF,07:41,0,0,2,0.0%,0,0,-,0,0,-,0,0,0,0,0,0,0,1,1,1,-3
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,2,3,5,0,1,0,0,0,0,0,0
,,,合計,,200:00,58,24,56,42.9%,2,16,12.5%,8,15,53.3%,7,32,39,12,13,4,2,4,10,17,66
