id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
8650,0,-,田臥 勇太,PG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
8835,4,-,ジェフ・ギブス,C/PF,24:45,4,2,11,18.2%,0,0,-,0,0,-,6,3,9,1,4,1,0,3,2,0,-3
32989,5,〇,LJ・ピーク,SF,18:05,7,2,9,22.2%,1,5,20.0%,2,2,100.0%,0,0,0,0,1,1,0,1,3,1,-3
8589,6,-,比江島 慎,SG,25:08,13,3,10,30.0%,3,7,42.9%,4,4,100.0%,1,0,1,2,2,1,0,0,4,5,9
30438,7,-,テーブス 海,PG,04:33,2,1,3,33.3%,0,1,0.0%,0,0,-,0,0,0,0,0,0,0,0,1,0,-1
8497,9,〇,遠藤 祐亮,PG/SG,26:30,7,3,10,30.0%,1,7,14.3%,0,0,-,1,0,1,3,0,1,0,0,2,1,4
8726,10,-,竹内 公輔,C/PF,08:07,0,0,1,0.0%,0,0,-,0,0,-,1,0,1,0,0,1,0,0,1,1,1
8499,13,-,渡邉 裕規,PG,08:23,4,2,3,66.7%,0,1,0.0%,0,0,-,0,0,0,1,0,0,0,0,1,0,3
8529,18,〇,鵤 誠司,PG,16:56,5,2,5,40.0%,1,2,50.0%,0,0,-,0,1,1,1,0,0,0,0,2,0,2
8649,22,〇,ライアン・ロシター,C/PF,34:25,8,4,12,33.3%,0,2,0.0%,0,0,-,5,6,11,11,2,3,0,1,0,3,25
8657,31,-,喜多川 修平,SF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
12631,40,〇,ジョシュ・スコット,C/PF,33:09,18,6,11,54.5%,0,0,-,6,9,66.7%,3,7,10,1,0,3,0,1,0,6,29
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,8,4,12,0,1,0,0,0,0,0,0
,,,合計,,200:00,68,25,75,33.3%,6,25,24.0%,12,15,80.0%,25,21,46,20,10,11,0,6,16,17,77
